,noun_chunk,product,freq,overall_freq,Rank
1647,hand,B00004SPEU.raw.json,49,307,500.0
10513,difference,B00005OTXM.raw.json,39,307,500.0
19886,difference,B00018RRRK.raw.json,102,307,500.0
36,hand,B00004S9CY.raw.json,11,307,500.0
19862,static,B00018RRRK.raw.json,146,305,510.0
37477,static,B000BRLXUI.raw.json,150,305,510.0
2476,static,B00004SPEU.raw.json,4,305,510.0
11215,static,B00005OTXM.raw.json,5,305,510.0
37504,brush,B000BRLXUI.raw.json,110,301,514.0
19900,brush,B00018RRRK.raw.json,88,301,514.0
1247,brush,B00004S9CY.raw.json,1,301,514.0
1643,brush,B00004SPEU.raw.json,51,301,514.0
10494,brush,B00005OTXM.raw.json,51,301,514.0
37491,course,B000BRLXUI.raw.json,130,298,519.0
1664,course,B00004SPEU.raw.json,37,298,519.0
192,course,B00004S9CY.raw.json,3,298,519.0
10515,course,B00005OTXM.raw.json,39,298,519.0
19899,course,B00018RRRK.raw.json,89,298,519.0
19896,type,B00018RRRK.raw.json,94,294,524.0
188,type,B00004S9CY.raw.json,3,294,524.0
37487,type,B000BRLXUI.raw.json,133,294,524.0
10531,type,B00005OTXM.raw.json,33,294,524.0
1684,type,B00004SPEU.raw.json,31,294,524.0
1661,fresh ground coffee,B00004SPEU.raw.json,38,288,529.0
10503,fresh ground coffee,B00005OTXM.raw.json,44,288,529.0
70,fresh ground coffee,B00004S9CY.raw.json,7,288,529.0
37501,fresh ground coffee,B000BRLXUI.raw.json,113,288,529.0
19901,fresh ground coffee,B00018RRRK.raw.json,86,288,529.0
157,base,B00004S9CY.raw.json,3,287,534.0
1656,base,B00004SPEU.raw.json,41,287,534.0
19924,base,B00018RRRK.raw.json,72,287,534.0
37494,base,B000BRLXUI.raw.json,128,287,534.0
10505,base,B00005OTXM.raw.json,43,287,534.0
37505,inside,B000BRLXUI.raw.json,106,284,539.0
1642,inside,B00004SPEU.raw.json,51,284,539.0
10493,inside,B00005OTXM.raw.json,52,284,539.0
862,inside,B00004S9CY.raw.json,1,284,539.0
19921,inside,B00018RRRK.raw.json,74,284,539.0
10504,bowl,B00005OTXM.raw.json,43,278,544.0
19999,bowl,B00018RRRK.raw.json,45,278,544.0
1653,bowl,B00004SPEU.raw.json,43,278,544.0
37484,bowl,B000BRLXUI.raw.json,136,278,544.0
34,bowl,B00004S9CY.raw.json,11,278,544.0
1641,finger,B00004SPEU.raw.json,51,274,549.0
19930,finger,B00018RRRK.raw.json,68,274,549.0
37515,finger,B000BRLXUI.raw.json,98,274,549.0
10491,finger,B00005OTXM.raw.json,54,274,549.0
133,finger,B00004S9CY.raw.json,3,274,549.0
1926,number,B00004SPEU.raw.json,10,272,554.0
10779,number,B00005OTXM.raw.json,11,272,554.0
37478,number,B000BRLXUI.raw.json,147,272,554.0
299,number,B00004S9CY.raw.json,2,272,554.0
19888,number,B00018RRRK.raw.json,102,272,554.0
19915,purpose,B00018RRRK.raw.json,77,271,559.0
10499,purpose,B00005OTXM.raw.json,48,271,559.0
1655,purpose,B00004SPEU.raw.json,42,271,559.0
37517,purpose,B000BRLXUI.raw.json,98,271,559.0
83,purpose,B00004S9CY.raw.json,6,271,559.0
37518,store,B000BRLXUI.raw.json,98,262,564.0
126,store,B00004S9CY.raw.json,4,262,564.0
10510,store,B00005OTXM.raw.json,41,262,564.0
1669,store,B00004SPEU.raw.json,36,262,564.0
19904,store,B00018RRRK.raw.json,83,262,564.0
61,little grinder,B00004S9CY.raw.json,7,261,569.0
10479,little grinder,B00005OTXM.raw.json,59,261,569.0
37543,little grinder,B000BRLXUI.raw.json,79,261,569.0
19936,little grinder,B00018RRRK.raw.json,63,261,569.0
1636,little grinder,B00004SPEU.raw.json,53,261,569.0
1757,side,B00004SPEU.raw.json,19,256,574.0
37493,side,B000BRLXUI.raw.json,129,256,574.0
297,side,B00004S9CY.raw.json,2,256,574.0
10585,side,B00005OTXM.raw.json,23,256,574.0
19903,side,B00018RRRK.raw.json,83,256,574.0
1627,krup grinder,B00004SPEU.raw.json,60,255,579.0
190,krup grinder,B00004S9CY.raw.json,3,255,579.0
10496,fresh coffee,B00005OTXM.raw.json,50,255,579.0
155,fresh coffee,B00004S9CY.raw.json,3,255,579.0
37538,fresh coffee,B000BRLXUI.raw.json,83,255,579.0
37570,krup grinder,B000BRLXUI.raw.json,69,255,579.0
10477,krup grinder,B00005OTXM.raw.json,60,255,579.0
19939,krup grinder,B00018RRRK.raw.json,63,255,579.0
19917,fresh coffee,B00018RRRK.raw.json,76,255,579.0
1654,fresh coffee,B00004SPEU.raw.json,43,255,579.0
271,taste,B00004S9CY.raw.json,2,252,589.0
19907,taste,B00018RRRK.raw.json,82,252,589.0
10525,taste,B00005OTXM.raw.json,35,252,589.0
1683,taste,B00004SPEU.raw.json,31,252,589.0
37509,taste,B000BRLXUI.raw.json,102,252,589.0
19902,6 month,B00018RRRK.raw.json,86,245,594.0
37512,6 month,B000BRLXUI.raw.json,100,245,594.0
1696,6 month,B00004SPEU.raw.json,28,245,594.0
687,6 month,B00004S9CY.raw.json,1,245,594.0
10546,6 month,B00005OTXM.raw.json,30,245,594.0
1689,coarse grind,B00004SPEU.raw.json,29,239,599.0
19913,coarse grind,B00018RRRK.raw.json,78,239,599.0
477,coarse grind,B00004S9CY.raw.json,1,239,599.0
10541,coarse grind,B00005OTXM.raw.json,30,239,599.0
37510,coarse grind,B000BRLXUI.raw.json,101,239,599.0
19926,good coffee grinder,B00018RRRK.raw.json,70,237,604.0
100,good coffee grinder,B00004S9CY.raw.json,5,237,604.0
1678,good coffee grinder,B00004SPEU.raw.json,32,237,604.0
10523,good coffee grinder,B00005OTXM.raw.json,36,237,604.0
37524,good coffee grinder,B000BRLXUI.raw.json,94,237,604.0
10549,flavor,B00005OTXM.raw.json,30,234,609.0
19919,flavor,B00018RRRK.raw.json,75,234,609.0
1699,flavor,B00004SPEU.raw.json,28,234,609.0
204,flavor,B00004S9CY.raw.json,3,234,609.0
37519,flavor,B000BRLXUI.raw.json,98,234,609.0
1731,result,B00004SPEU.raw.json,22,233,614.0
201,result,B00004S9CY.raw.json,3,233,614.0
37508,result,B000BRLXUI.raw.json,103,233,614.0
10566,result,B00005OTXM.raw.json,26,233,614.0
19912,result,B00018RRRK.raw.json,79,233,614.0
263,3 month,B00004S9CY.raw.json,2,232,619.0
19910,3 month,B00018RRRK.raw.json,81,232,619.0
37529,3 month,B000BRLXUI.raw.json,88,232,619.0
1701,3 month,B00004SPEU.raw.json,27,232,619.0
10529,3 month,B00005OTXM.raw.json,34,232,619.0
1716,chamber,B00004SPEU.raw.json,24,230,624.0
303,chamber,B00004S9CY.raw.json,2,230,624.0
19968,chamber,B00018RRRK.raw.json,53,230,624.0
37496,chamber,B000BRLXUI.raw.json,126,230,624.0
10570,chamber,B00005OTXM.raw.json,25,230,624.0
10560,daily use,B00005OTXM.raw.json,27,229,629.0
229,daily use,B00004S9CY.raw.json,2,229,629.0
37522,daily use,B000BRLXUI.raw.json,97,229,629.0
19911,daily use,B00018RRRK.raw.json,79,229,629.0
1714,daily use,B00004SPEU.raw.json,24,229,629.0
10576,house,B00005OTXM.raw.json,24,228,634.0
19905,house,B00018RRRK.raw.json,83,228,634.0
37520,house,B000BRLXUI.raw.json,98,228,634.0
368,house,B00004S9CY.raw.json,2,228,634.0
1741,house,B00004SPEU.raw.json,21,228,634.0
1782,box,B00004SPEU.raw.json,17,226,639.0
19914,box,B00018RRRK.raw.json,78,226,639.0
10595,box,B00005OTXM.raw.json,21,226,639.0
68,box,B00004S9CY.raw.json,7,226,639.0
37507,box,B000BRLXUI.raw.json,103,226,639.0
37545,old grinder,B000BRLXUI.raw.json,79,221,644.0
128,old grinder,B00004S9CY.raw.json,4,221,644.0
10516,old grinder,B00005OTXM.raw.json,39,221,644.0
19941,old grinder,B00018RRRK.raw.json,62,221,644.0
1665,old grinder,B00004SPEU.raw.json,37,221,644.0
1671,great coffee grinder,B00004SPEU.raw.json,35,220,649.0
19942,great coffee grinder,B00018RRRK.raw.json,61,220,649.0
37541,great coffee grinder,B000BRLXUI.raw.json,81,220,649.0
65,great coffee grinder,B00004S9CY.raw.json,7,220,649.0
10519,great coffee grinder,B00005OTXM.raw.json,36,220,649.0
19943,good price,B00018RRRK.raw.json,61,219,654.0
1668,good price,B00004SPEU.raw.json,36,219,654.0
10506,good price,B00005OTXM.raw.json,43,219,654.0
158,good price,B00004S9CY.raw.json,3,219,654.0
37552,good price,B000BRLXUI.raw.json,76,219,654.0
189,consistency,B00004S9CY.raw.json,3,218,659.0
19934,consistency,B00018RRRK.raw.json,65,218,659.0
1290,bag,B00004S9CY.raw.json,1,218,659.0
37527,consistency,B000BRLXUI.raw.json,90,218,659.0
37534,bag,B000BRLXUI.raw.json,86,218,659.0
1700,bag,B00004SPEU.raw.json,28,218,659.0
10593,consistent grind,B00005OTXM.raw.json,21,218,659.0
380,consistent grind,B00004S9CY.raw.json,1,218,659.0
19916,consistent grind,B00018RRRK.raw.json,76,218,659.0
1733,consistent grind,B00004SPEU.raw.json,21,218,659.0
10532,bag,B00005OTXM.raw.json,33,218,659.0
10535,consistency,B00005OTXM.raw.json,32,218,659.0
1697,consistency,B00004SPEU.raw.json,28,218,659.0
37514,consistent grind,B000BRLXUI.raw.json,99,218,659.0
19928,bag,B00018RRRK.raw.json,70,218,659.0
10548,end,B00005OTXM.raw.json,30,216,674.0
1704,end,B00004SPEU.raw.json,27,216,674.0
19927,end,B00018RRRK.raw.json,70,216,674.0
918,end,B00004S9CY.raw.json,1,216,674.0
37531,end,B000BRLXUI.raw.json,88,216,674.0
19946,charm,B00018RRRK.raw.json,60,214,679.0
10511,charm,B00005OTXM.raw.json,40,214,679.0
1658,charm,B00004SPEU.raw.json,40,214,679.0
117,charm,B00004S9CY.raw.json,4,214,679.0
37567,charm,B000BRLXUI.raw.json,70,214,679.0
19951,long time,B00018RRRK.raw.json,58,211,684.0
1815,junk,B00004SPEU.raw.json,15,211,684.0
96,long time,B00004S9CY.raw.json,5,211,684.0
122,junk,B00004S9CY.raw.json,4,211,684.0
19920,junk,B00018RRRK.raw.json,74,211,684.0
1667,long time,B00004SPEU.raw.json,36,211,684.0
10614,junk,B00005OTXM.raw.json,20,211,684.0
37551,long time,B000BRLXUI.raw.json,76,211,684.0
37516,junk,B000BRLXUI.raw.json,98,211,684.0
10522,long time,B00005OTXM.raw.json,36,211,684.0
1659,smell,B00004SPEU.raw.json,39,207,694.0
10507,smell,B00005OTXM.raw.json,42,207,694.0
37571,smell,B000BRLXUI.raw.json,69,207,694.0
37513,bin,B000BRLXUI.raw.json,100,207,694.0
19955,smell,B00018RRRK.raw.json,57,207,694.0
11106,bin,B00005OTXM.raw.json,6,207,694.0
19894,bin,B00018RRRK.raw.json,95,207,694.0
2207,bin,B00004SPEU.raw.json,6,207,694.0
10517,power,B00005OTXM.raw.json,38,204,702.0
19964,power,B00018RRRK.raw.json,54,204,702.0
37526,2 month,B000BRLXUI.raw.json,91,204,702.0
19966,space,B00018RRRK.raw.json,53,204,702.0
37562,power,B000BRLXUI.raw.json,71,204,702.0
1789,2 month,B00004SPEU.raw.json,17,204,702.0
10567,2 month,B00005OTXM.raw.json,26,204,702.0
10508,space,B00005OTXM.raw.json,41,204,702.0
1672,power,B00004SPEU.raw.json,35,204,702.0
37557,space,B000BRLXUI.raw.json,72,204,702.0
19929,2 month,B00018RRRK.raw.json,70,204,702.0
1675,space,B00004SPEU.raw.json,34,204,702.0
114,space,B00004S9CY.raw.json,4,204,702.0
77,power,B00004S9CY.raw.json,6,204,702.0
37539,case,B000BRLXUI.raw.json,83,203,716.0
1718,case,B00004SPEU.raw.json,23,203,716.0
19932,case,B00018RRRK.raw.json,66,203,716.0
37568,minute,B000BRLXUI.raw.json,70,203,716.0
156,case,B00004S9CY.raw.json,3,203,716.0
19944,minute,B00018RRRK.raw.json,61,203,716.0
1687,minute,B00004SPEU.raw.json,30,203,716.0
10530,minute,B00005OTXM.raw.json,34,203,716.0
60,minute,B00004S9CY.raw.json,8,203,716.0
10554,case,B00005OTXM.raw.json,28,203,716.0
1693,instruction,B00004SPEU.raw.json,28,202,726.0
351,cap,B00004S9CY.raw.json,2,202,726.0
19993,cap,B00018RRRK.raw.json,47,202,726.0
10527,kind,B00005OTXM.raw.json,35,202,726.0
10501,cap,B00005OTXM.raw.json,46,202,726.0
1676,kind,B00004SPEU.raw.json,34,202,726.0
184,kind,B00004S9CY.raw.json,3,202,726.0
10538,instruction,B00005OTXM.raw.json,31,202,726.0
37563,kind,B000BRLXUI.raw.json,71,202,726.0
73,instruction,B00004S9CY.raw.json,6,202,726.0
19962,instruction,B00018RRRK.raw.json,54,202,726.0
1657,cap,B00004SPEU.raw.json,41,202,726.0
19948,kind,B00018RRRK.raw.json,59,202,726.0
37537,instruction,B000BRLXUI.raw.json,83,202,726.0
37579,cap,B000BRLXUI.raw.json,66,202,726.0
37549,5 star,B000BRLXUI.raw.json,76,200,741.0
19954,5 star,B00018RRRK.raw.json,57,200,741.0
1680,5 star,B00004SPEU.raw.json,31,200,741.0
110,5 star,B00004S9CY.raw.json,4,200,741.0
10533,5 star,B00005OTXM.raw.json,32,200,741.0
19957,son,B00018RRRK.raw.json,56,199,746.0
78,son,B00004S9CY.raw.json,6,199,746.0
10534,son,B00005OTXM.raw.json,32,199,746.0
37550,son,B000BRLXUI.raw.json,76,199,746.0
1690,son,B00004SPEU.raw.json,29,199,746.0
393,burr,B00004S9CY.raw.json,1,197,751.0
19898,burr,B00018RRRK.raw.json,91,197,751.0
11117,burr,B00005OTXM.raw.json,5,197,751.0
2215,burr,B00004SPEU.raw.json,5,197,751.0
37523,burr,B000BRLXUI.raw.json,95,197,751.0
599,espresso machine,B00004S9CY.raw.json,1,195,756.0
37530,espresso machine,B000BRLXUI.raw.json,88,195,756.0
1814,espresso machine,B00004SPEU.raw.json,15,195,756.0
19918,espresso machine,B00018RRRK.raw.json,76,195,756.0
10688,espresso machine,B00005OTXM.raw.json,15,195,756.0
37511,feature,B000BRLXUI.raw.json,101,194,761.0
37532,company,B000BRLXUI.raw.json,88,194,761.0
19961,feature,B00018RRRK.raw.json,55,194,761.0
19935,company,B00018RRRK.raw.json,65,194,761.0
10618,feature,B00005OTXM.raw.json,20,194,761.0
1758,company,B00004SPEU.raw.json,19,194,761.0
935,company,B00004S9CY.raw.json,1,194,761.0
10599,company,B00005OTXM.raw.json,21,194,761.0
1777,feature,B00004SPEU.raw.json,18,194,761.0
355,switch,B00004S9CY.raw.json,2,193,770.0
10559,experience,B00005OTXM.raw.json,27,193,770.0
19937,experience,B00018RRRK.raw.json,63,193,770.0
19925,switch,B00018RRRK.raw.json,71,193,770.0
1713,experience,B00004SPEU.raw.json,24,193,770.0
10632,switch,B00005OTXM.raw.json,19,193,770.0
1761,switch,B00004SPEU.raw.json,19,193,770.0
37540,switch,B000BRLXUI.raw.json,82,193,770.0
228,experience,B00004S9CY.raw.json,2,193,770.0
37548,experience,B000BRLXUI.raw.json,77,193,770.0
19945,christmas,B00018RRRK.raw.json,61,189,780.0
10573,christmas,B00005OTXM.raw.json,25,189,780.0
1425,christmas,B00004S9CY.raw.json,1,189,780.0
37546,christmas,B000BRLXUI.raw.json,79,189,780.0
1722,christmas,B00004SPEU.raw.json,23,189,780.0
19938,option,B00018RRRK.raw.json,63,185,785.0
37574,2 year,B000BRLXUI.raw.json,67,185,785.0
1816,option,B00004SPEU.raw.json,15,185,785.0
37533,option,B000BRLXUI.raw.json,87,185,785.0
19906,fine setting,B00018RRRK.raw.json,83,185,785.0
3102,fine setting,B00004SPEU.raw.json,2,185,785.0
10659,option,B00005OTXM.raw.json,17,185,785.0
1692,2 year,B00004SPEU.raw.json,29,185,785.0
12036,fine setting,B00005OTXM.raw.json,2,185,785.0
37521,fine setting,B000BRLXUI.raw.json,98,185,785.0
19959,2 year,B00018RRRK.raw.json,56,185,785.0
193,2 year,B00004S9CY.raw.json,3,185,785.0
180,option,B00004S9CY.raw.json,3,185,785.0
10547,2 year,B00005OTXM.raw.json,30,185,785.0
1710,daughter,B00004SPEU.raw.json,25,182,799.0
10552,daughter,B00005OTXM.raw.json,29,182,799.0
37566,daughter,B000BRLXUI.raw.json,70,182,799.0
227,daughter,B00004S9CY.raw.json,2,182,799.0
19956,daughter,B00018RRRK.raw.json,56,182,799.0
10638,fine,B00005OTXM.raw.json,18,179,804.0
10561,mr . coffee,B00005OTXM.raw.json,27,179,804.0
1773,fine,B00004SPEU.raw.json,18,179,804.0
37553,fine,B000BRLXUI.raw.json,75,179,804.0
667,fine,B00004S9CY.raw.json,1,179,804.0
20044,mr . coffee,B00018RRRK.raw.json,36,179,804.0
1966,mr . coffee,B00004SPEU.raw.json,9,179,804.0
267,mr . coffee,B00004S9CY.raw.json,2,179,804.0
19931,fine,B00018RRRK.raw.json,67,179,804.0
37506,mr . coffee,B000BRLXUI.raw.json,105,179,804.0
37577,small,B000BRLXUI.raw.json,66,178,814.0
19952,sink,B00018RRRK.raw.json,58,178,814.0
81,sink,B00004S9CY.raw.json,6,178,814.0
10597,sink,B00005OTXM.raw.json,21,178,814.0
19950,small,B00018RRRK.raw.json,58,178,814.0
1739,sink,B00004SPEU.raw.json,21,178,814.0
37558,sink,B000BRLXUI.raw.json,72,178,814.0
109,small,B00004S9CY.raw.json,4,178,814.0
1715,small,B00004SPEU.raw.json,24,178,814.0
10565,small,B00005OTXM.raw.json,26,178,814.0
19992,stuff,B00018RRRK.raw.json,47,177,824.0
775,stuff,B00004S9CY.raw.json,1,177,824.0
10526,stuff,B00005OTXM.raw.json,35,177,824.0
1709,pain,B00004SPEU.raw.json,26,177,824.0
37564,pain,B000BRLXUI.raw.json,71,177,824.0
19981,pain,B00018RRRK.raw.json,50,177,824.0
10550,pain,B00005OTXM.raw.json,30,177,824.0
1679,stuff,B00004SPEU.raw.json,32,177,824.0
37587,stuff,B000BRLXUI.raw.json,62,177,824.0
165,10 year,B00004S9CY.raw.json,3,176,833.0
19958,10 year,B00018RRRK.raw.json,56,176,833.0
37582,10 year,B000BRLXUI.raw.json,64,176,833.0
10556,10 year,B00005OTXM.raw.json,28,176,833.0
1711,10 year,B00004SPEU.raw.json,25,176,833.0
19973,waste,B00018RRRK.raw.json,52,175,838.0
1719,waste,B00004SPEU.raw.json,23,175,838.0
37559,waste,B000BRLXUI.raw.json,72,175,838.0
10583,waste,B00005OTXM.raw.json,23,175,838.0
99,waste,B00004S9CY.raw.json,5,175,838.0
37542,reviewer,B000BRLXUI.raw.json,81,174,843.0
37583,ease,B000BRLXUI.raw.json,64,174,843.0
1829,reviewer,B00004SPEU.raw.json,15,174,843.0
19977,ease,B00018RRRK.raw.json,51,174,843.0
1702,ease,B00004SPEU.raw.json,27,174,843.0
10544,ease,B00005OTXM.raw.json,30,174,843.0
19940,reviewer,B00018RRRK.raw.json,63,174,843.0
10705,reviewer,B00005OTXM.raw.json,15,174,843.0
269,ease,B00004S9CY.raw.json,2,174,843.0
1787,point,B00004SPEU.raw.json,17,173,852.0
37585,great value,B000BRLXUI.raw.json,63,173,852.0
10660,point,B00005OTXM.raw.json,17,173,852.0
1677,paper towel,B00004SPEU.raw.json,32,173,852.0
1707,great value,B00004SPEU.raw.json,26,173,852.0
788,point,B00004S9CY.raw.json,1,173,852.0
243,great value,B00004S9CY.raw.json,2,173,852.0
37606,paper towel,B000BRLXUI.raw.json,55,173,852.0
37544,point,B000BRLXUI.raw.json,79,173,852.0
511,paper towel,B00004S9CY.raw.json,1,173,852.0
19947,point,B00018RRRK.raw.json,59,173,852.0
10542,great value,B00005OTXM.raw.json,30,173,852.0
19972,great value,B00018RRRK.raw.json,52,173,852.0
10520,paper towel,B00005OTXM.raw.json,36,173,852.0
19983,paper towel,B00018RRRK.raw.json,49,173,852.0
202,sound,B00004S9CY.raw.json,3,171,867.0
1729,half,B00004SPEU.raw.json,22,171,867.0
37573,half,B000BRLXUI.raw.json,68,171,867.0
19969,half,B00018RRRK.raw.json,53,171,867.0
1698,sound,B00004SPEU.raw.json,28,171,867.0
37595,sound,B000BRLXUI.raw.json,59,171,867.0
19974,sound,B00018RRRK.raw.json,52,171,867.0
187,half,B00004S9CY.raw.json,3,171,867.0
10571,half,B00005OTXM.raw.json,25,171,867.0
10553,sound,B00005OTXM.raw.json,29,171,867.0
19960,coarseness,B00018RRRK.raw.json,56,169,877.0
37535,coarseness,B000BRLXUI.raw.json,84,169,877.0
10700,coarseness,B00005OTXM.raw.json,15,169,877.0
1847,coarseness,B00004SPEU.raw.json,14,169,877.0
19923,cuisinart product,B00018RRRK.raw.json,72,168,881.0
10652,grind chamber,B00005OTXM.raw.json,17,168,881.0
10898,cuisinart product,B00005OTXM.raw.json,8,168,881.0
56,cuisinart product,B00004S9CY.raw.json,8,168,881.0
505,grind chamber,B00004S9CY.raw.json,1,168,881.0
37528,grind chamber,B000BRLXUI.raw.json,89,168,881.0
19991,grind chamber,B00018RRRK.raw.json,47,168,881.0
1837,grind chamber,B00004SPEU.raw.json,14,168,881.0
37556,cuisinart product,B000BRLXUI.raw.json,72,168,881.0
2016,cuisinart product,B00004SPEU.raw.json,8,168,881.0
10621,manufacturer,B00005OTXM.raw.json,19,167,891.0
19949,manufacturer,B00018RRRK.raw.json,58,167,891.0
10558,love,B00005OTXM.raw.json,27,167,891.0
37581,love,B000BRLXUI.raw.json,65,167,891.0
1725,love,B00004SPEU.raw.json,22,167,891.0
438,love,B00004S9CY.raw.json,1,167,891.0
206,manufacturer,B00004S9CY.raw.json,2,167,891.0
19971,love,B00018RRRK.raw.json,52,167,891.0
1768,manufacturer,B00004SPEU.raw.json,18,167,891.0
37565,manufacturer,B000BRLXUI.raw.json,70,167,891.0
20009,12 cup,B00018RRRK.raw.json,42,166,901.0
37576,grind size,B000BRLXUI.raw.json,67,166,901.0
1748,grind size,B00004SPEU.raw.json,20,166,901.0
19953,grind size,B00018RRRK.raw.json,58,166,901.0
1728,12 cup,B00004SPEU.raw.json,22,166,901.0
10569,12 cup,B00005OTXM.raw.json,25,166,901.0
10607,grind size,B00005OTXM.raw.json,21,166,901.0
37588,12 cup,B000BRLXUI.raw.json,61,166,901.0
23,12 cup,B00004S9CY.raw.json,16,166,901.0
137,order,B00004S9CY.raw.json,3,164,910.0
10574,order,B00005OTXM.raw.json,24,164,910.0
10572,fine ground,B00005OTXM.raw.json,25,164,910.0
311,fine ground,B00004S9CY.raw.json,2,164,910.0
1734,order,B00004SPEU.raw.json,21,164,910.0
37572,order,B000BRLXUI.raw.json,68,164,910.0
19986,order,B00018RRRK.raw.json,48,164,910.0
1717,fine ground,B00004SPEU.raw.json,24,164,910.0
37594,fine ground,B000BRLXUI.raw.json,59,164,910.0
19965,fine ground,B00018RRRK.raw.json,54,164,910.0
2047,static electricity,B00004SPEU.raw.json,8,163,920.0
10927,static electricity,B00005OTXM.raw.json,8,163,920.0
37554,static electricity,B000BRLXUI.raw.json,74,163,920.0
260,great little grinder,B00004S9CY.raw.json,2,163,920.0
20016,great little grinder,B00018RRRK.raw.json,41,163,920.0
37620,great little grinder,B000BRLXUI.raw.json,51,163,920.0
10518,great little grinder,B00005OTXM.raw.json,38,163,920.0
19922,static electricity,B00018RRRK.raw.json,73,163,920.0
1682,great little grinder,B00004SPEU.raw.json,31,163,920.0
10586,new grinder,B00005OTXM.raw.json,23,162,929.0
19979,cost,B00018RRRK.raw.json,50,162,929.0
19980,new grinder,B00018RRRK.raw.json,50,162,929.0
37575,new grinder,B000BRLXUI.raw.json,67,162,929.0
1744,new grinder,B00004SPEU.raw.json,20,162,929.0
326,new grinder,B00004S9CY.raw.json,2,162,929.0
1720,cost,B00004SPEU.raw.json,23,162,929.0
10584,cost,B00005OTXM.raw.json,23,162,929.0
288,cost,B00004S9CY.raw.json,2,162,929.0
37584,cost,B000BRLXUI.raw.json,64,162,929.0
37555,mill,B000BRLXUI.raw.json,73,160,939.0
37578,performance,B000BRLXUI.raw.json,66,160,939.0
205,mill,B00004S9CY.raw.json,3,160,939.0
19933,mill,B00018RRRK.raw.json,66,160,939.0
1750,performance,B00004SPEU.raw.json,19,160,939.0
19963,performance,B00018RRRK.raw.json,54,160,939.0
1989,mill,B00004SPEU.raw.json,9,160,939.0
238,performance,B00004S9CY.raw.json,2,160,939.0
10863,mill,B00005OTXM.raw.json,9,160,939.0
10622,performance,B00005OTXM.raw.json,19,160,939.0
37607,batch,B000BRLXUI.raw.json,54,158,949.0
10564,batch,B00005OTXM.raw.json,26,158,949.0
32,batch,B00004S9CY.raw.json,12,158,949.0
1706,batch,B00004SPEU.raw.json,26,158,949.0
20020,batch,B00018RRRK.raw.json,40,158,949.0
20010,capacity,B00018RRRK.raw.json,42,156,954.0
20015,mom,B00018RRRK.raw.json,41,156,954.0
10539,mom,B00005OTXM.raw.json,31,156,954.0
10555,capacity,B00005OTXM.raw.json,28,156,954.0
19985,con,B00018RRRK.raw.json,49,156,954.0
37624,capacity,B000BRLXUI.raw.json,50,156,954.0
1686,mom,B00004SPEU.raw.json,30,156,954.0
59,capacity,B00004S9CY.raw.json,8,156,954.0
37580,con,B000BRLXUI.raw.json,66,156,954.0
10605,con,B00005OTXM.raw.json,21,156,954.0
1746,con,B00004SPEU.raw.json,20,156,954.0
1694,capacity,B00004SPEU.raw.json,28,156,954.0
